,Municipio,Año,Sexo,Tipo,Defunciones
934,        Fasnia,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"272,67"
936,        Granadilla de Abona,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"63,10"
937,        Guancha (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"111,44"
938,        Guía de Isora,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"158,49"
939,        Güimar,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"128,60"
940,        Icod de Los Vinos,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"235,97"
941,        Laguna (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"166,11"
942,        Matanza de Acentejo (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"218,29"
943,        Orotava (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"101,91"
945,        Realejos (Los),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"145,02"
946,        Rosario (El),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"67,95"
947,        San Juan de La Rambla,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"207,56"
948,        San Miguel,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"55,82"
949,        Santa Cruz de Tenerife,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"154,90"
950,        Santa Úrsula,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"121,98"
951,        Santiago del Teide,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"125,63"
952,        Sauzal (El),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"225,89"
953,        Silos (Los),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"254,89"
954,        Tacoronte,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"158,43"
955,        Tanque (El),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"73,58"
956,        Tegueste,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"71,97"
957,        Victoria de Acentejo (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"196,34"
958,        Vilaflor,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"115,21"
960,        Adeje,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"48,63"
961,        Arafo,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"71,20"
962,        Arico,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"22,94"
963,        Arona,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"45,39"
964,        Buenavista del Norte,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"42,05"
965,        Candelaria,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,84"
966,        Fasnia,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"134,77"
967,        Garachico,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
968,        Granadilla de Abona,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"53,72"
969,        Guancha (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"36,90"
970,        Guía de Isora,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"55,63"
971,        Güimar,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"28,85"
972,        Icod de Los Vinos,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"52,10"
973,        Laguna (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"57,85"
974,        Matanza de Acentejo (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,94"
975,        Orotava (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"33,76"
976,        Puerto de La Cruz,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"74,62"
977,        Realejos (Los),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"88,35"
978,        Rosario (El),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"22,29"
980,        San Miguel,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"18,13"
981,        Santa Cruz de Tenerife,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"58,36"
982,        Santa Úrsula,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
984,        Sauzal (El),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"134,50"
985,        Silos (Los),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
986,        Tacoronte,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"16,43"
987,        Tanque (El),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
988,        Tegueste,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"107,16"
989,        Victoria de Acentejo (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,93"
990,        Vilaflor,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"110,86"
992,        Adeje,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"44,68"
993,        Arafo,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
994,        Arico,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"142,76"
995,        Arona,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"31,01"
996,        Buenavista del Norte,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"41,77"
997,        Candelaria,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"29,05"
998,        Fasnia,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"67,89"
999,        Garachico,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
1000,        Granadilla de Abona,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"27,14"
1001,        Guancha (La),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
1002,        Guía de Isora,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"37,02"
1003,        Güimar,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"58,39"
1004,        Icod de Los Vinos,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"104,59"
1005,        Laguna (La),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"43,19"
1006,        Matanza de Acentejo (La),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"65,55"
1008,        Puerto de La Cruz,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"108,28"
1009,        Realejos (Los),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"77,68"
1010,        Rosario (El),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"44,97"
1011,        San Juan de La Rambla,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"82,78"
1012,        San Miguel,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"45,61"
1013,        Santa Cruz de Tenerife,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"39,14"
1015,        Santiago del Teide,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"35,96"
1016,        Sauzal (El),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"22,52"
1017,        Silos (Los),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"84,96"
1018,        Tacoronte,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"33,21"
1019,        Tanque (El),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
1020,        Tegueste,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"35,87"
1021,        Victoria de Acentejo (La),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,90"
1022,        Vilaflor,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
1024,        Adeje,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"41,00"
1025,        Arafo,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"36,36"
1026,        Arico,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"48,07"
1027,        Arona,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"28,81"
1028,        Buenavista del Norte,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
1029,        Candelaria,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"43,81"
1030,        Fasnia,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"68,17"
1032,        Granadilla de Abona,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"19,72"
1033,        Guancha (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"111,44"
1034,        Guía de Isora,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"18,65"
1035,        Güimar,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"49,46"
1036,        Icod de Los Vinos,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"96,14"
1037,        Laguna (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"34,01"
1038,        Matanza de Acentejo (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"65,49"
1039,        Orotava (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"58,23"
1040,        Puerto de La Cruz,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"40,32"
1041,        Realejos (Los),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"39,04"
1042,        Rosario (El),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"22,65"
1043,        San Juan de La Rambla,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"83,02"
1044,        San Miguel,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"55,82"
1045,        Santa Cruz de Tenerife,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"53,31"
1046,        Santa Úrsula,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"54,22"
1047,        Santiago del Teide,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"35,89"
1048,        Sauzal (El),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"67,77"
1050,        Tacoronte,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"41,69"
1051,        Tanque (El),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"147,17"
1052,        Tegueste,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"89,96"
1053,        Victoria de Acentejo (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,82"
1054,        Vilaflor,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"115,21"
1056,        Adeje,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1057,        Arafo,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1058,        Arico,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1059,        Arona,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"2,39"
1060,        Buenavista del Norte,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1061,        Candelaria,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,26"
1062,        Fasnia,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1063,        Garachico,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1064,        Granadilla de Abona,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1065,        Guancha (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1066,        Guía de Isora,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"9,27"
1067,        Güimar,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"19,23"
1068,        Icod de Los Vinos,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1069,        Laguna (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"9,20"
1070,        Matanza de Acentejo (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1071,        Orotava (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"9,65"
1072,        Puerto de La Cruz,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"13,57"
1073,        Realejos (Los),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1074,        Rosario (El),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"11,15"
1075,        San Juan de La Rambla,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1076,        San Miguel,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1077,        Santa Cruz de Tenerife,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,03"
1078,        Santa Úrsula,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1080,        Sauzal (El),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"44,83"
1081,        Silos (Los),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1082,        Tacoronte,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1083,        Tanque (El),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1085,        Victoria de Acentejo (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"21,93"
1086,        Vilaflor,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1088,        Adeje,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1089,        Arafo,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1090,        Arico,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"23,79"
1091,        Arona,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1092,        Buenavista del Norte,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1093,        Candelaria,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1094,        Fasnia,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1095,        Garachico,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"40,90"
1096,        Granadilla de Abona,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1097,        Guancha (La),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"36,97"
1098,        Guía de Isora,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1099,        Güimar,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1100,        Icod de Los Vinos,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"17,43"
1101,        Laguna (La),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"6,54"
1102,        Matanza de Acentejo (La),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1104,        Puerto de La Cruz,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"20,30"
1105,        Realejos (Los),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1106,        Rosario (El),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"11,24"
1107,        San Juan de La Rambla,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1108,        San Miguel,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1109,        Santa Cruz de Tenerife,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"6,02"
1110,        Santa Úrsula,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1111,        Santiago del Teide,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1112,        Sauzal (El),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"22,52"
1113,        Silos (Los),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1114,        Tacoronte,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1115,        Tanque (El),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1116,        Tegueste,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1117,        Victoria de Acentejo (La),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1118,        Vilaflor,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
1120,        Adeje,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"4,10"
1121,        Arafo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1122,        Arico,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1123,        Arona,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1124,        Buenavista del Norte,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1125,        Candelaria,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,30"
1126,        Fasnia,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1128,        Granadilla de Abona,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"3,94"
1129,        Guancha (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1130,        Guía de Isora,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1131,        Güimar,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1132,        Icod de Los Vinos,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1133,        Laguna (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"1,31"
1134,        Matanza de Acentejo (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1135,        Orotava (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1136,        Puerto de La Cruz,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"13,44"
1137,        Realejos (Los),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,58"
1138,        Rosario (El),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1139,        San Juan de La Rambla,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1140,        San Miguel,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1141,        Santa Cruz de Tenerife,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"10,06"
1142,        Santa Úrsula,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1143,        Santiago del Teide,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1144,        Sauzal (El),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1145,        Silos (Los),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"42,48"
1146,        Tacoronte,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1147,        Tanque (El),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1148,        Tegueste,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1149,        Victoria de Acentejo (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"21,82"
1150,        Vilaflor,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1152,        Adeje,2021,Hombres,XIII. ARTROPATÍAS,"4,05"
1153,        Arafo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1155,        Arona,2021,Hombres,XIII. ARTROPATÍAS,"4,78"
1156,        Buenavista del Norte,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1157,        Candelaria,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1158,        Fasnia,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1159,        Garachico,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1160,        Granadilla de Abona,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1161,        Guancha (La),2021,Hombres,XIII. ARTROPATÍAS,"36,90"
1162,        Guía de Isora,2021,Hombres,XIII. ARTROPATÍAS,"9,27"
1163,        Güimar,2021,Hombres,XIII. ARTROPATÍAS,"9,62"
1164,        Icod de Los Vinos,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1165,        Laguna (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1166,        Matanza de Acentejo (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1167,        Orotava (La),2021,Hombres,XIII. ARTROPATÍAS,"9,65"
1168,        Puerto de La Cruz,2021,Hombres,XIII. ARTROPATÍAS,"6,78"
1169,        Realejos (Los),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1170,        Rosario (El),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1171,        San Juan de La Rambla,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1172,        San Miguel,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1173,        Santa Cruz de Tenerife,2021,Hombres,XIII. ARTROPATÍAS,"3,02"
1174,        Santa Úrsula,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1176,        Sauzal (El),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1177,        Silos (Los),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1178,        Tacoronte,2021,Hombres,XIII. ARTROPATÍAS,"8,21"
1179,        Tanque (El),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1180,        Tegueste,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1181,        Victoria de Acentejo (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1182,        Vilaflor,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1184,        Adeje,2020,Hombres,XIII. ARTROPATÍAS,"4,06"
1185,        Arafo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1186,        Arico,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1187,        Arona,2020,Hombres,XIII. ARTROPATÍAS,"2,39"
1188,        Buenavista del Norte,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1190,        Fasnia,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1191,        Garachico,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1192,        Granadilla de Abona,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1193,        Guancha (La),2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1194,        Guía de Isora,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1195,        Güimar,2020,Hombres,XIII. ARTROPATÍAS,"9,73"
1196,        Icod de Los Vinos,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1197,        Laguna (La),2020,Hombres,XIII. ARTROPATÍAS,"1,31"
1198,        Matanza de Acentejo (La),2020,Hombres,XIII. ARTROPATÍAS,"0,00"
